Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Diggers Rest,,,,,,,,0.0,0.0,0.0,
Broadmeadows,400000.0,3.89,3.22,0.0,450.0,5.85,18.42,0.0,4.0,-63.64,64.0
Campbellfield,,,,,370.0,,12.12,0.0,0.0,-100.0,
Coolaroo,,,,,,,,0.0,0.0,0.0,
Gladstone Park,,,,,,,,0.0,1.0,100.0,
Westmeadows,,,,,460.0,,,0.0,3.0,0.0,83.0
Greenvale,,,,,,,,0.0,0.0,-100.0,
Bulla,,,,,,,,0.0,0.0,0.0,
Meadow Heights,427500.0,-1.75,-1.73,-0.59,450.0,5.47,12.5,1.0,4.0,-20.0,60.0
Melbourne Airport,,,,,,,,,,,
Tullamarine,450000.0,-4.17,14.06,0.0,440.0,5.08,12.82,0.0,6.0,200.0,48.0
Craigieburn,400000.0,-2.44,0.12,2.56,430.0,5.59,13.15,1.0,16.0,-33.33,96.0
Mickleham,,,,,,,,0.0,0.0,0.0,
Yuroke,,,,,,,,0.0,0.0,0.0,
Somerton,,,,,,,,0.0,0.0,0.0,
Roxburgh Park,,,,,,,,2.0,5.0,0.0,
Bayswater,350000.0,0.0,7.69,40.56,550.0,8.17,22.22,2.0,5.0,-44.44,51.0
Knoxfield,750000.0,1.36,13.63,13.63,545.0,3.77,21.11,0.0,11.0,175.0,41.0
Scoresby,,,,,,,,2.0,3.0,0.0,33.0
Lysterfield,,,,,,,,0.0,0.0,0.0,
Rowville,620000.0,-2.37,24.0,0.0,500.0,4.19,8.69,1.0,6.0,-25.0,46.0
Wantirna,,,,,500.0,,8.69,1.0,9.0,12.5,415.0
Wantirna South,455000.0,-1.09,1.11,1.11,490.0,5.6,8.88,2.0,24.0,-29.41,124.0
Boronia,595000.0,-1.26,2.58,2.58,480.0,4.19,11.62,8.0,28.0,-12.5,49.0
Ferntree Gully,580000.0,0.0,-1.7,0.0,500.0,4.48,13.63,3.0,12.0,-7.69,38.0
Upper Ferntree Gully,,,,,,,,0.0,4.0,300.0,
The Basin,,,,,,,,1.0,1.0,-66.67,
Donvale,730000.0,2.77,-2.02,4.28,525.0,3.73,12.9,0.0,5.0,-44.44,133.0
Park Orchards,,,,,,,,0.0,0.0,0.0,
Warrandyte,,,,,,,,0.0,0.0,-100.0,
Wonga Park,,,,,,,,0.0,0.0,0.0,
Bayswater North,567500.0,0.0,3.18,9.13,475.0,4.35,7.95,4.0,16.0,45.45,37.0
Croydon Hills,,,,,,,,0.0,0.0,0.0,
Warranwood,,,,,,,,0.0,0.0,0.0,
Ringwood,530000.0,0.0,0.0,0.0,490.0,4.8,11.36,3.0,74.0,13.85,69.0
Ringwood East,650000.0,2.36,4.83,12.06,480.0,3.84,14.28,3.0,11.0,0.0,55.0
Ringwood North,,,,,,,,0.0,0.0,0.0,
Croydon South,,,,,,,,0.0,0.0,-100.0,
Forest Hill,600000.0,-8.47,-12.41,-7.7,485.0,4.2,15.47,2.0,9.0,-52.63,76.0
Nunawading,649000.0,0.0,8.16,4.67,470.0,3.76,6.81,7.0,15.0,15.38,84.0
Vermont,750000.0,0.0,-3.85,4.16,500.0,3.46,9.89,0.0,3.0,-62.5,45.0
Vermont South,,,,,590.0,,,1.0,6.0,-33.33,57.0
Belgrave,,,,,,,,0.0,1.0,100.0,
Selby,,,,,,,,0.0,0.0,0.0,
Chirnside Park,,,,,450.0,,7.14,0.0,2.0,100.0,
Healesville,570000.0,1.78,3.63,3.63,,,,0.0,8.0,14.29,91.0
Yarra Glen,,,,,,,,0.0,0.0,-100.0,
Kilsyth,640000.0,-1.54,0.0,5.78,465.0,3.77,2.19,1.0,8.0,-20.0,64.0
Lilydale,540000.0,-1.82,-5.27,12.5,445.0,4.28,8.53,1.0,9.0,28.57,41.0
Coldstream,,,,,,,,0.0,0.0,0.0,
Monbulk,,,,,,,,0.0,0.0,-100.0,
Silvan,,,,,,,,0.0,0.0,0.0,
Montrose,,,,,,,,0.0,0.0,-100.0,
Mooroolbark,640000.0,4.91,10.82,6.66,495.0,4.02,16.47,1.0,5.0,0.0,75.0
Mount Dandenong,,,,,,,,0.0,0.0,0.0,
Olinda,,,,,,,,0.0,0.0,0.0,
Mount Evelyn,,,,,,,,0.0,1.0,100.0,
Upwey,,,,,,,,0.0,1.0,0.0,
Tecoma,,,,,,,,0.0,0.0,-100.0,
Seville,,,,,,,,0.0,0.0,-100.0,
Emerald,247000.0,6.81,17.61,16.5,340.0,7.15,6.25,6.0,25.0,-13.79,201.0
Cockatoo,,,,,,,,0.0,0.0,0.0,
Officer,651500.0,3.29,,25.28,,,,1.0,2.0,-33.33,165.0
Bunyip,,,,,,,,0.0,1.0,-66.67,
Garfield,,,,,,,,2.0,3.0,50.0,
Koo Wee Rup,,,,,,,,0.0,4.0,300.0,
Pakenham,450000.0,-2.18,0.0,2.27,440.0,5.08,12.82,3.0,17.0,-26.09,139.0
Berwick,590000.0,-0.85,1.72,3.5,480.0,4.23,7.86,1.0,15.0,-58.33,140.0
Doveton,489500.0,0.0,-0.61,-1.61,460.0,4.88,15.0,3.0,11.0,0.0,82.0
Hallam,480000.0,0.0,-4.0,-1.54,475.0,5.14,25.0,0.0,0.0,0.0,77.0
Narre Warren North,,,,,,,,0.0,0.0,0.0,
Endeavour Hills,560000.0,0.44,-1.76,-2.19,495.0,4.59,15.11,0.0,2.0,100.0,80.0
Narre Warren,502500.0,0.0,4.68,2.44,475.0,4.91,15.85,3.0,12.0,-20.0,86.0
Cranbourne,460000.0,2.22,4.54,2.22,440.0,4.97,14.28,2.0,13.0,-18.75,103.0
Cranbourne South,,,,,,,,0.0,0.0,0.0,
Cranbourne West,,,,,,,,0.0,2.0,100.0,
Lynbrook,,,,,,,,0.0,0.0,0.0,
Lyndhurst,,,,,,,,0.0,0.0,-100.0,
Pearcedale,,,,,,,,0.0,0.0,0.0,
Tooradin,,,,,,,,0.0,0.0,0.0,
Narre Warren South,,,,,,,,1.0,2.0,100.0,
Clyde North,728000.0,-0.48,,,,,,0.0,0.0,-100.0,293.0
Cranbourne East,530000.0,0.0,,,,,,0.0,4.0,100.0,302.0
Cranbourne North,499000.0,-0.1,3.41,3.41,480.0,5.0,15.66,2.0,2.0,-33.33,44.0
Hampton Park,499500.0,-0.1,-0.1,0.9,450.0,4.68,12.5,2.0,17.0,41.67,72.0
Clarinda,650000.0,-2.99,-3.35,,570.0,4.56,26.66,1.0,3.0,0.0,30.0
Oakleigh South,550000.0,0.0,14.58,14.58,500.0,4.72,9.89,1.0,8.0,-27.27,120.0
Clayton South,450000.0,-1.12,2.27,-2.18,500.0,5.77,11.11,6.0,32.0,-5.88,173.0
Dandenong North,500000.0,0.5,4.16,1.52,450.0,4.68,15.38,0.0,16.0,60.0,116.0
Dingley Village,690000.0,0.72,1.47,-0.72,,,,1.0,4.0,0.0,59.0
Noble Park North,,,,,460.0,,2.22,0.0,3.0,200.0,
Springvale,480000.0,-2.05,9.09,6.66,430.0,4.65,14.66,1.0,27.0,-35.71,143.0
Springvale South,550000.0,4.76,11.11,0.0,420.0,3.97,5.0,1.0,3.0,-57.14,131.0
Noble Park,480000.0,0.0,0.0,0.0,420.0,4.55,13.51,7.0,47.0,-31.88,102.0
Dandenong,370000.0,1.38,1.36,5.71,400.0,5.62,14.28,16.0,111.0,-21.28,154.0
Keysborough,600000.0,5.35,8.2,0.16,530.0,4.59,20.45,0.0,3.0,-25.0,99.0
Ashwood,690000.0,6.2,1.47,6.15,530.0,3.99,6.0,1.0,3.0,-75.0,98.0
Chadstone,487500.0,-2.05,-2.5,0.51,530.0,5.65,8.16,2.0,7.0,-58.82,165.0
Glen Waverley,680000.0,3.71,-0.66,-2.37,600.0,4.58,9.09,5.0,78.0,36.84,169.0
Mount Waverley,850000.0,2.4,21.42,11.11,550.0,3.36,10.0,1.0,15.0,-50.0,82.0
Mulgrave,685000.0,0.73,0.73,0.73,430.0,3.26,0.0,1.0,1.0,-66.67,33.0
Oakleigh,550000.0,2.42,0.0,10.0,550.0,5.2,17.02,3.0,36.0,-30.77,203.0
Huntingdale,,,,,,,,1.0,2.0,100.0,
Wheelers Hill,,,,,520.0,,4.0,0.0,0.0,-100.0,
Notting Hill,330000.0,5.45,-2.95,0.0,485.0,7.64,15.47,1.0,19.0,18.75,150.0
Clayton,500000.0,0.2,11.11,1.21,500.0,5.2,11.11,5.0,83.0,9.21,188.0
Ardeer,,,,,430.0,,19.44,0.0,4.0,0.0,
Albion,280000.0,2.75,12.0,-9.68,350.0,6.5,16.66,13.0,7.0,-36.36,153.0
Cairnlea,409000.0,0.12,-2.62,-0.25,450.0,5.72,11.11,1.0,17.0,13.33,193.0
Delahey,,,,,,,,1.0,1.0,-50.0,
Keilor Downs,540000.0,,,,455.0,4.38,8.33,1.0,2.0,0.0,
Sunshine,450000.0,0.0,4.65,13.92,370.0,4.27,5.71,0.0,17.0,-41.38,277.0
Sunshine North,500000.0,-1.97,-7.41,1.01,425.0,4.42,23.18,0.0,5.0,-64.29,141.0
Sunshine West,490000.0,0.0,4.25,3.26,420.0,4.45,16.66,0.0,5.0,-58.33,92.0
Taylors Lakes,,,,,,,,1.0,1.0,100.0,
Deer Park,450000.0,0.0,-2.18,-2.18,400.0,4.62,8.1,1.0,5.0,-37.5,62.0
Derrimut,,,,,,,,0.0,0.0,0.0,
Altona,625000.0,1.66,4.16,-3.41,450.0,3.74,12.5,7.0,28.0,-28.21,138.0
Altona Meadows,495000.0,0.0,1.02,-1.0,425.0,4.46,18.05,3.0,12.0,-20.0,86.0
Altona North,645000.0,0.0,2.38,-3.74,435.0,3.5,4.81,3.0,10.0,11.11,87.0
Seabrook,,,,,,,,0.0,1.0,-80.0,
Williamstown,590000.0,-1.67,-0.85,-3.28,495.0,4.36,10.0,3.0,37.0,-19.57,119.0
Braybrook,395000.0,0.0,-11.74,4.63,450.0,5.92,12.5,0.0,14.0,16.67,83.0
Footscray,485000.0,0.72,-1.63,-1.03,480.0,5.14,9.09,14.0,249.0,-7.09,213.0
Maribyrnong,420000.0,-2.9,-4.55,-10.64,475.0,5.88,10.46,7.0,72.0,-18.18,164.0
Seddon,480000.0,-0.52,-3.43,-10.29,430.0,4.65,7.5,1.0,10.0,-9.09,140.0
Kingsville,400000.0,1.28,12.04,12.67,385.0,5.0,20.31,0.0,0.0,0.0,153.0
West Footscray,372500.0,2.77,6.42,0.67,390.0,5.44,8.33,6.0,35.0,-16.67,125.0
Tottenham,,,,,,,,0.0,0.0,0.0,
Yarraville,500000.0,0.0,-6.9,0.0,450.0,4.68,2.27,2.0,17.0,-15.0,108.0
Bacchus Marsh,464500.0,3.61,9.29,16.12,350.0,3.91,2.94,2.0,6.0,-40.0,124.0
Melton West,392000.0,,,,375.0,4.97,,0.0,2.0,-60.0,51.0
Rockbank,,,,,,,,0.0,1.0,100.0,
Mount Cottrell,,,,,,,,0.0,0.0,0.0,
Taylors Hill,,,,,,,,0.0,0.0,0.0,
Burnside,,,,,,,,0.0,0.0,0.0,
Burnside Heights,,,,,,,,0.0,1.0,100.0,
Caroline Springs,450000.0,-4.22,4.65,2.27,440.0,5.08,4.76,4.0,19.0,46.15,96.0
Brookfield,,,,,,,,0.0,0.0,-100.0,
Eynesbury,,,,,,,,0.0,0.0,0.0,
Exford,,,,,,,,0.0,0.0,0.0,
Hillside,,,,,,,,0.0,0.0,0.0,
Kurunjang,,,,,,,,0.0,0.0,-100.0,
Toolern Vale,,,,,,,,0.0,0.0,0.0,
Melton,369000.0,1.09,2.5,10.31,350.0,4.93,6.06,4.0,7.0,40.0,50.0
Melton South,369000.0,2.78,1.23,6.95,350.0,4.93,6.06,4.0,12.0,20.0,81.0
Hoppers Crossing,400000.0,0.0,-4.77,-4.77,380.0,4.94,8.57,0.0,8.0,166.67,77.0
Laverton,480000.0,0.0,,6.66,465.0,5.03,19.23,0.0,4.0,-60.0,156.0
Werribee,400000.0,0.0,0.0,0.0,375.0,4.87,8.69,4.0,23.0,-4.17,56.0
Point Cook,480000.0,0.0,14.28,6.66,460.0,4.98,9.52,1.0,21.0,-19.23,123.0
Tarneit,445000.0,0.0,3.48,11.52,450.0,5.25,20.0,0.0,10.0,-44.44,75.0
Truganina,,,,,450.0,,4.65,0.0,4.0,-50.0,
Wyndham Vale,437500.0,,,,410.0,4.87,17.14,1.0,11.0,83.33,123.0
Carrum Downs,505000.0,-5.49,2.02,-0.99,475.0,4.89,5.55,3.0,9.0,-47.06,63.0
Frankston,465000.0,1.08,1.08,3.33,410.0,4.58,7.89,12.0,74.0,-10.84,69.0
Frankston North,,,,,,,,0.0,0.0,-100.0,
Frankston South,680000.0,0.0,6.25,5.42,490.0,3.74,10.11,1.0,4.0,-55.56,63.0
Langwarrin,540000.0,-2.76,0.93,-1.28,475.0,4.57,7.95,3.0,12.0,-20.0,34.0
Skye,,,,,,,,1.0,1.0,0.0,
Sandhurst,,,,,,,,0.0,0.0,-100.0,
Dromana,595000.0,0.84,-1.66,-9.79,465.0,4.06,1.08,1.0,15.0,0.0,147.0
Hastings,482500.0,1.57,-2.53,-1.33,440.0,4.74,2.32,0.0,11.0,-45.0,81.0
Somers,,,,,,,,0.0,0.0,0.0,
Mount Eliza,750000.0,-5.67,5.63,-15.5,510.0,3.53,4.08,0.0,6.0,-50.0,77.0
Mount Martha,785000.0,-1.58,-1.88,4.66,565.0,3.74,8.65,3.0,21.0,133.33,140.0
Rosebud,550000.0,-11.41,-15.39,-16.67,460.0,4.34,4.54,3.0,25.0,38.89,290.0
McCrae,630000.0,-2.33,0.0,,,,,0.0,5.0,25.0,60.0
Somerville,575000.0,0.0,-1.71,8.49,465.0,4.2,8.13,4.0,10.0,42.86,62.0
Mornington,700000.0,0.0,0.0,-1.41,525.0,3.9,7.14,8.0,58.0,38.1,104.0
Ararat,330000.0,5.0,29.41,17.85,330.0,5.2,6.45,1.0,10.0,25.0,136.0
Horsham,352500.0,-2.11,0.85,2.32,300.0,4.42,5.26,1.0,14.0,16.67,92.0
St Arnaud,,,,,,,,0.0,0.0,0.0,
Stawell,327000.0,8.04,9.0,,260.0,4.13,6.12,0.0,8.0,100.0,107.0
Irymple,,,,,,,,0.0,0.0,0.0,
Merbein,,,,,,,,0.0,0.0,0.0,
Red Cliffs,,,,,300.0,,,1.0,3.0,200.0,
Mildura,280000.0,1.81,-3.45,4.08,320.0,5.94,10.34,3.0,28.0,-17.65,95.0
Gannawarra,,,,,,,,0.0,0.0,0.0,
Kerang,,,,,,,,0.0,1.0,0.0,
Robinvale,,,,,,,,0.0,1.0,0.0,
Swan Hill,,,,,295.0,,9.25,2.0,5.0,150.0,82.0
Echuca,405000.0,2.62,9.45,27.55,380.0,4.87,5.55,1.0,12.0,100.0,70.0
Kyabram,,,,,300.0,,3.44,1.0,8.0,100.0,95.0
Lockington,,,,,,,,0.0,0.0,0.0,
Gunbower,,,,,,,,0.0,0.0,0.0,
Rochester,,,,,,,,0.0,3.0,0.0,
Rushworth,,,,,,,,0.0,0.0,0.0,
Cobram,319000.0,1.58,11.92,18.58,295.0,4.8,3.5,1.0,11.0,83.33,101.0
Numurkah,,,,,210.0,,-10.64,0.0,3.0,-57.14,
Yarrawonga,395000.0,-1.01,-4.82,0.12,375.0,4.93,4.16,2.0,22.0,4.76,137.0
Mooroopna,277500.0,-4.32,7.55,11.0,325.0,6.09,4.83,0.0,5.0,-44.44,145.0
Shepparton,372000.0,0.7,13.06,21.96,345.0,4.82,11.29,3.0,19.0,35.71,97.0
Kialla,,,,,,,,0.0,0.0,-100.0,
Portland,307000.0,-1.47,-1.76,4.06,330.0,5.58,4.76,0.0,13.0,8.33,178.0
Colac,427000.0,0.0,-2.96,8.1,330.0,4.01,-2.95,0.0,8.0,0.0,86.0
Warrnambool,387500.0,-3.05,-7.74,-6.63,400.0,5.36,11.11,5.0,18.0,-25.0,134.0
Alexandra Hills,,,,,460.0,,2.22,0.0,0.0,-100.0,
Gumdale,,,,,,,,0.0,0.0,0.0,
Birkdale,,,,,,,,1.0,5.0,25.0,
Capalaba,535000.0,1.96,11.69,36.47,480.0,4.66,14.28,1.0,9.0,-30.77,44.0
Thorneside,,,,,,,,0.0,3.0,0.0,
Wellington Point,,,,,,,,0.0,5.0,0.0,
Cleveland,824500.0,0.0,29.53,46.31,570.0,3.59,3.63,6.0,44.0,-10.2,111.0
Ormiston,315000.0,30.16,14.54,,,,,0.0,13.0,30.0,166.0
Redland Bay,800000.0,-2.95,4.37,13.07,750.0,4.87,,0.0,6.0,-76.92,323.0
Sheldon,,,,,,,,0.0,0.0,0.0,
Mount Cotton,,,,,,,,0.0,0.0,0.0,
Thornlands,,,,,,,,1.0,5.0,-37.5,
Victoria Point,1295000.0,10.21,39.39,,495.0,1.98,,1.0,18.0,-14.29,319.0
North Stradbroke Island,,,,,,,,0.0,0.0,0.0,
Lytton,,,,,,,,,,,
Lota,,,,,,,,0.0,0.0,0.0,
Manly West,,,,,410.0,,,2.0,8.0,60.0,
Murarrie,,,,,560.0,,1.81,2.0,4.0,-42.86,
Tingalpa,,,,,435.0,,8.75,1.0,3.0,-25.0,
Wakerley,,,,,275.0,,-19.12,0.0,2.0,-75.0,
Wynnum,802000.0,14.47,23.57,29.35,590.0,3.82,18.0,18.0,37.0,-15.91,206.0
Wynnum West,684000.0,0.0,-0.15,2.24,425.0,3.23,6.25,2.0,12.0,-20.0,
Hemmant,,,,,,,,0.0,0.0,0.0,
Bald Hills,,,,,,,,1.0,1.0,0.0,
Bridgeman Downs,270000.0,,,,,,,1.0,12.0,300.0,145.0
Carseldine,,,,,620.0,,,0.0,6.0,-45.45,
Everton Park,595000.0,7.63,19.71,32.22,530.0,4.63,15.21,2.0,15.0,7.14,66.0
McDowall,,,,,,,,0.0,1.0,-90.0,44.0
Aspley,279000.0,3.33,7.72,,480.0,8.94,,4.0,9.0,50.0,71.0
Chermside,610000.0,9.09,29.78,41.04,550.0,4.68,11.11,9.0,62.0,-28.74,122.0
Chermside West,,,,,,,,1.0,2.0,100.0,
Geebung,,,,,,,,0.0,1.0,100.0,
Kedron,600000.0,13.2,25.0,46.34,500.0,4.33,11.11,8.0,22.0,10.0,32.0
Gordon Park,550000.0,0.0,,41.02,500.0,4.72,7.52,2.0,2.0,-75.0,37.0
Stafford,,,,,575.0,,8.49,2.0,5.0,25.0,27.0
Stafford Heights,,,,,,,,0.0,0.0,0.0,
Wavell Heights,,,,,470.0,,10.58,0.0,3.0,-57.14,26.0
Boondall,,,,,425.0,,11.84,2.0,8.0,14.29,
Pinkenba,,,,,,,,0.0,0.0,0.0,
Northgate,,,,,,,,0.0,0.0,0.0,
Virginia,,,,,,,,0.0,0.0,0.0,
Nudgee,,,,,,,,0.0,0.0,0.0,
Banyo,,,,,570.0,,34.11,1.0,3.0,-50.0,47.0
Nundah,550000.0,4.76,22.22,29.41,535.0,5.05,9.18,5.0,49.0,-34.67,67.0
Bracken Ridge,,,,,,,,1.0,3.0,-50.0,
Deagon,,,,,,,,0.0,0.0,0.0,
Sandgate,,,,,450.0,,16.88,0.0,0.0,0.0,
Shorncliffe,,,,,,,,0.0,0.0,0.0,
Taigum,,,,,500.0,,11.11,0.0,5.0,-16.67,
Fitzgibbon,,,,,,,,0.0,1.0,-50.0,
Zillmere,500000.0,10.88,25.31,40.84,465.0,4.83,5.68,5.0,13.0,-53.57,63.0
Camp Hill,,,,,450.0,,9.75,0.0,3.0,0.0,
Cannon Hill,650000.0,1.5,18.18,35.55,555.0,4.44,11.0,6.0,10.0,-23.08,59.0
Carina,,,,,550.0,,12.24,0.0,13.0,18.18,47.0
Carina Heights,,,,,550.0,,14.58,1.0,9.0,200.0,
Carindale,,,,,570.0,,14.0,1.0,5.0,-61.54,
Annerley,550000.0,4.67,12.93,37.5,480.0,4.53,6.66,5.0,20.0,-9.09,25.0
Coorparoo,650000.0,4.83,30.0,32.65,530.0,4.24,6.0,5.0,30.0,-25.0,67.0
Dutton Park,,,,,550.0,,10.0,1.0,2.0,-75.0,
Greenslopes,650000.0,7.35,21.04,35.69,500.0,4.0,4.16,3.0,20.0,150.0,90.0
Holland Park,,,,,510.0,,8.51,1.0,2.0,-50.0,
Holland Park West,560000.0,1.66,21.08,17.89,565.0,5.24,18.94,0.0,6.0,200.0,35.0
Woolloongabba,599000.0,2.58,8.9,19.8,625.0,5.42,5.93,3.0,23.0,-48.89,80.0
Yeronga,699000.0,0.0,47.15,46.54,500.0,3.71,11.11,4.0,24.0,4.35,49.0
Eight Mile Plains,610000.0,0.0,12.96,24.87,640.0,5.45,23.07,0.0,10.0,25.0,59.0
Mount Gravatt,,,,,450.0,,0.0,1.0,5.0,150.0,51.0
Rochedale,,,,,,,,0.0,2.0,-33.33,
Burbank,,,,,,,,0.0,0.0,0.0,
Upper Mount Gravatt,580000.0,3.45,9.95,23.93,620.0,5.55,12.72,2.0,30.0,-14.29,61.0
Wishart,,,,,,,,0.0,1.0,-50.0,
Coopers Plains,,,,,465.0,,20.77,0.0,2.0,0.0,
Moorooka,500000.0,0.0,11.11,31.57,470.0,4.88,4.44,2.0,13.0,-13.33,65.0
Salisbury,292500.0,-1.7,8.33,4.65,410.0,7.28,22.38,6.0,7.0,-36.36,40.0
Nathan,,,,,465.0,,8.13,0.0,1.0,100.0,
Tarragindi,,,,,390.0,,4.0,0.0,0.0,0.0,
Algester,,,,,,,,3.0,5.0,-16.67,
Calamvale,,,,,600.0,,,6.0,31.0,82.35,
Stretton,,,,,,,,0.0,0.0,-100.0,
Pallara,,,,,,,,1.0,2.0,0.0,
Willawong,,,,,,,,0.0,0.0,0.0,
Parkinson,,,,,,,,0.0,0.0,-100.0,
Drewvale,,,,,,,,0.0,0.0,0.0,
Rocklea,,,,,385.0,,8.45,0.0,0.0,-100.0,
Acacia Ridge,,,,,420.0,,7.69,1.0,2.0,0.0,
Kuraby,,,,,,,,2.0,4.0,100.0,
Runcorn,,,,,600.0,,12.14,1.0,11.0,10.0,
Sunnybank,,,,,455.0,,16.66,2.0,6.0,100.0,
Sunnybank Hills,,,,,,,,0.0,0.0,-100.0,
Jindalee,,,,,,,,0.0,0.0,0.0,
Mount Ommaney,,,,,,,,0.0,3.0,50.0,
Middle Park,800000.0,3.22,15.94,6.66,560.0,3.64,12.0,0.0,3.0,-57.14,80.0
Jamboree Heights,,,,,,,,0.0,0.0,0.0,
Riverhills,,,,,,,,1.0,2.0,100.0,
Seventeen Mile Rocks,,,,,,,,0.0,0.0,0.0,
Sinnamon Park,,,,,,,,0.0,0.0,-100.0,
Westlake,,,,,,,,0.0,0.0,0.0,
Bellbowrie,,,,,,,,0.0,0.0,0.0,
Moggill,,,,,,,,0.0,1.0,100.0,
Kenmore Hills,,,,,,,,0.0,0.0,0.0,
Chapel Hill,,,,,,,,0.0,3.0,100.0,
Fig Tree Pocket,,,,,,,,0.0,0.0,0.0,
Kenmore,,,,,,,,0.0,5.0,-16.67,236.0
Pinjarra Hills,,,,,,,,0.0,0.0,0.0,
Pullenvale,,,,,,,,0.0,0.0,0.0,
Chelmer,,,,,,,,0.0,2.0,100.0,
Graceville,,,,,,,,0.0,0.0,0.0,
Corinda,,,,,490.0,,19.51,1.0,4.0,-33.33,25.0
Indooroopilly,749000.0,7.84,25.04,36.18,600.0,4.16,9.09,5.0,39.0,-4.88,90.0
Sherwood,590000.0,1.31,16.25,31.25,505.0,4.45,3.06,0.0,6.0,-45.45,172.0
St Lucia,680000.0,5.0,23.63,38.77,630.0,4.81,5.0,1.0,36.0,-2.7,61.0
Taringa,649000.0,2.6,18.1,42.63,520.0,4.16,6.12,5.0,50.0,42.86,48.0
Enoggera,,,,,500.0,,6.38,1.0,4.0,-20.0,32.0
Enoggera Reservoir,,,,,,,,,,,
Keperra,,,,,,,,0.0,0.0,-100.0,
Mitchelton,582500.0,4.54,20.1,33.9,470.0,4.19,10.58,1.0,3.0,-70.0,41.0
The Gap,264000.0,0.0,-25.53,-23.26,395.0,7.78,12.85,2.0,14.0,27.27,114.0
Upper Kedron,,,,,,,,0.0,0.0,-100.0,
Ferny Grove,,,,,,,,1.0,1.0,-50.0,
Brisbane City,670000.0,2.3,-58.9,-58.39,,,,21.0,141.0,-4.08,51.0
Fortitude Valley,500000.0,0.0,11.11,23.45,560.0,5.82,7.69,19.0,113.0,-19.86,121.0
Highgate Hill,953000.0,5.55,58.3,41.28,550.0,3.0,15.78,3.0,22.0,-8.33,125.0
Kangaroo Point,700000.0,2.94,9.46,27.27,675.0,5.01,8.87,8.0,76.0,0.0,82.0
New Farm,935000.0,7.77,20.64,44.06,625.0,3.47,13.63,12.0,29.0,-35.56,72.0
South Brisbane,600000.0,-3.23,8.69,13.2,700.0,6.06,4.47,14.0,122.0,-24.69,104.0
Spring Hill,529000.0,4.94,23.02,17.55,550.0,5.4,10.0,5.0,19.0,-13.64,89.0
West End,,,,,,,,0.0,0.0,0.0,
Balmoral,,,,,540.0,,1.88,1.0,6.0,100.0,29.0
Bulimba,850000.0,13.33,13.48,36.0,625.0,3.82,4.16,4.0,24.0,9.09,74.0
East Brisbane,649000.0,-0.08,29.8,32.44,580.0,4.64,5.45,2.0,25.0,25.0,161.0
Hawthorne,650000.0,,6.99,30.0,530.0,4.24,6.0,1.0,6.0,20.0,43.0
Morningside,645000.0,6.32,17.27,34.37,565.0,4.55,13.0,4.0,26.0,-18.75,45.0
Norman Park,760000.0,7.14,27.19,41.0,580.0,3.96,10.47,0.0,6.0,-50.0,43.0
Alderley,600000.0,3.62,20.24,36.67,500.0,4.33,9.89,3.0,16.0,-20.0,86.0
Clayfield,580000.0,5.0,22.1,44.09,500.0,4.48,11.11,7.0,21.0,-34.38,48.0
Grange,,,,,490.0,,8.88,2.0,1.0,0.0,19.0
Hendra,,,,,,,,0.0,0.0,-100.0,
Kelvin Grove,480000.0,1.05,14.83,23.07,550.0,5.95,5.76,9.0,33.0,57.14,122.0
Herston,,,,,540.0,,20.0,2.0,4.0,-42.86,
Newmarket,,,,,500.0,,11.11,1.0,7.0,133.33,26.0
Newstead,367500.0,0.0,-5.53,-11.88,400.0,5.65,2.56,1.0,4.0,-55.56,60.0
Bowen Hills,500000.0,4.38,16.55,15.6,600.0,6.24,13.2,13.0,66.0,-24.14,76.0
Wilston,,,,,455.0,,12.34,0.0,1.0,-75.0,
Wooloowin,620000.0,0.0,19.46,24.24,450.0,3.77,5.88,6.0,13.0,85.71,72.0
Lutwyche,632000.0,2.52,23.19,29.77,530.0,4.36,7.07,3.0,25.0,-21.88,54.0
Ashgrove,674500.0,,19.38,34.9,520.0,4.0,10.63,3.0,8.0,60.0,71.0
Auchenflower,699000.0,18.18,48.72,66.42,525.0,3.9,9.37,1.0,16.0,45.45,56.0
Bardon,,,,,470.0,,-6.0,0.0,5.0,400.0,35.0
Milton,745500.0,3.34,11.26,36.16,580.0,4.04,5.45,6.0,24.0,-11.11,142.0
Toowong,699000.0,2.49,16.5,34.42,600.0,4.46,9.09,9.0,50.0,-28.57,66.0
Brinsmead,,,,,,,,0.0,0.0,-100.0,
Clifton Beach,395000.0,2.5,11.26,23.43,520.0,6.84,15.55,0.0,9.0,-18.18,47.0
Kewarra Beach,525000.0,-1.41,31.9,50.42,450.0,4.45,1.12,1.0,3.0,-40.0,68.0
Stratford,,,,,,,,0.0,0.0,0.0,
Redlynch,399000.0,5.83,14.32,29.12,485.0,6.32,7.77,1.0,6.0,20.0,57.0
Trinity Beach,419500.0,0.0,16.52,23.74,490.0,6.07,19.51,5.0,34.0,36.0,60.0
Yorkeys Knob,360000.0,0.71,2.85,9.25,450.0,6.5,12.5,2.0,15.0,-6.25,141.0
Machans Beach,,,,,,,,0.0,0.0,0.0,
