Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Port Melbourne,1500000.0,-1.67,-11.51,-6.25,800.0,2.77,1.91,12.0,54.0,-12.9,70.0
St Kilda East,1537500.0,1.66,2.5,-5.1,895.0,3.02,9.14,5.0,20.0,-4.76,45.0
South Melbourne,1450000.0,3.2,-3.34,-18.31,750.0,2.68,0.0,10.0,41.0,0.0,61.0
St Kilda,1700000.0,-0.45,14.09,9.67,820.0,2.5,2.5,7.0,43.0,-25.86,89.0
Armadale,529000.0,3.95,37.4,69.28,560.0,5.5,19.14,15.0,112.0,-1.75,59.0
Prahran,1500000.0,0.0,0.0,0.0,830.0,2.87,10.66,10.0,58.0,18.37,40.0
Toorak,4000000.0,-0.13,0.0,-11.12,1300.0,1.69,8.33,2.0,55.0,-16.67,91.0
Carlton North,1625000.0,6.0,16.07,0.0,780.0,2.49,4.0,7.0,22.0,46.67,48.0
Princes Hill,1260000.0,18.48,,,750.0,3.09,-16.21,3.0,6.0,-25.0,97.0
Collingwood,1000000.0,0.0,-16.67,-16.67,750.0,3.9,7.14,1.0,16.0,-23.81,71.0
Fitzroy,1665000.0,6.25,5.71,14.82,855.0,2.67,6.87,10.0,42.0,5.0,55.0
Fitzroy North,1500000.0,-3.23,-3.23,-1.64,800.0,2.77,4.57,14.0,47.0,62.07,53.0
Clifton Hill,1450000.0,-12.13,-6.46,-9.38,800.0,2.86,5.26,7.0,19.0,46.15,44.0
Balwyn,2559000.0,0.0,-1.58,2.36,900.0,1.82,5.88,15.0,66.0,0.0,64.0
Balwyn North,2100000.0,5.0,5.0,5.0,850.0,2.1,13.33,21.0,105.0,-10.26,67.0
Camberwell,2300000.0,2.15,9.52,-3.57,920.0,2.08,2.22,23.0,102.0,13.33,47.0
Glen Iris,2037500.0,0.0,-7.39,-11.23,900.0,2.29,0.0,22.0,64.0,-21.95,47.0
Hawthorn East,2100000.0,-4.77,0.0,-8.7,850.0,2.1,0.0,13.0,60.0,3.45,47.0
Kew East,1900000.0,-2.57,-5.0,-5.0,850.0,2.32,-3.41,7.0,29.0,3.57,53.0
Hawthorn,2300000.0,0.0,15.14,9.13,850.0,1.92,6.25,9.0,69.0,0.0,82.0
Kew,2400000.0,3.75,4.34,2.12,950.0,2.05,0.0,16.0,109.0,34.57,65.0
Bulleen,1250000.0,0.0,0.0,0.0,650.0,2.7,8.33,9.0,47.0,11.9,60.0
Doncaster,1400000.0,0.0,-3.45,3.7,700.0,2.6,7.69,12.0,150.0,0.0,79.0
Templestowe,1700000.0,0.29,6.25,13.33,820.0,2.5,3.14,13.0,93.0,29.17,78.0
Templestowe Lower,1300000.0,0.0,0.0,0.0,685.0,2.74,-0.73,12.0,82.0,22.39,74.0
Doncaster East,1450000.0,0.68,0.0,5.07,700.0,2.51,7.69,21.0,146.0,-5.19,64.0
Blackburn,1400000.0,-1.43,0.71,3.7,595.0,2.21,8.18,8.0,54.0,-3.57,52.0
Blackburn South,1150000.0,0.0,-4.17,4.54,630.0,2.84,13.51,9.0,25.0,-35.9,44.0
Box Hill North,1200000.0,0.0,3.22,0.0,635.0,2.75,13.39,13.0,50.0,-7.41,81.0
Burwood East,1150000.0,4.54,15.0,15.0,595.0,2.69,6.25,6.0,45.0,36.36,39.0
Mont Albert,2200000.0,-4.55,7.31,2.32,795.0,1.87,1.92,4.0,15.0,36.36,49.0
Beaumaris,1950000.0,2.56,0.0,2.63,950.0,2.53,5.55,11.0,59.0,-24.36,84.0
Brighton East,1997500.0,2.63,-0.13,-4.89,1000.0,2.6,8.69,9.0,59.0,-18.06,51.0
Hampton,2100000.0,0.0,0.0,-4.44,995.0,2.46,0.0,8.0,52.0,10.64,48.0
Sandringham,1800000.0,5.88,0.0,-7.7,1000.0,2.88,6.38,5.0,44.0,-6.38,80.0
Black Rock,2400000.0,2.82,4.34,2.23,1250.0,2.7,13.63,6.0,24.0,-31.43,83.0
Bentleigh,1500000.0,0.0,-3.23,-6.25,750.0,2.6,5.63,12.0,47.0,-11.32,48.0
Mckinnon,1750000.0,1.47,1.44,-0.85,830.0,2.46,7.79,4.0,31.0,-18.42,68.0
Carnegie,1500000.0,1.01,3.44,7.14,720.0,2.49,6.66,2.0,40.0,48.15,60.0
Caulfield,1850000.0,0.0,5.71,5.71,850.0,2.38,-3.41,0.0,10.0,150.0,45.0
Elsternwick,1800000.0,-1.41,0.0,-7.58,900.0,2.6,2.85,5.0,27.0,28.57,51.0
Hughesdale,1320000.0,0.0,-2.23,-5.72,650.0,2.56,8.33,2.0,20.0,11.11,114.0
Murrumbeena,1554000.0,0.0,3.6,9.05,750.0,2.5,2.73,5.0,27.0,-15.63,56.0
Ormond,1550000.0,0.0,-4.33,-6.07,740.0,2.48,4.96,4.0,18.0,-33.33,43.0
Glen Huntly,,,,,740.0,,4.96,2.0,6.0,-25.0,
Bentleigh East,1300000.0,0.75,0.77,-3.67,700.0,2.8,2.94,27.0,102.0,3.03,58.0
Aspendale Gardens,1100000.0,1.85,6.02,10.0,670.0,3.16,3.07,3.0,9.0,28.57,31.0
Waterways,1450000.0,-7.9,-10.5,7.4,850.0,3.04,3.65,0.0,4.0,-63.64,97.0
Braeside,,,,,,,,0.0,0.0,0.0,
Carrum,985000.0,2.33,17.26,9.44,615.0,3.24,5.12,7.0,22.0,15.79,54.0
Patterson Lakes,1350000.0,-4.23,0.0,5.46,720.0,2.77,2.85,5.0,51.0,21.43,85.0
Chelsea,950000.0,0.0,-4.53,-4.53,650.0,3.55,8.33,9.0,22.0,-18.52,53.0
Bonbeach,1075000.0,0.0,-1.83,-6.53,675.0,3.26,10.65,7.0,29.0,0.0,57.0
Chelsea Heights,880000.0,1.13,-1.13,0.0,625.0,3.69,5.04,4.0,12.0,-14.29,42.0
Edithvale,1125000.0,4.54,-2.18,-2.18,665.0,3.07,7.25,5.0,26.0,4.0,44.0
Aspendale,1250000.0,0.4,-0.6,0.0,750.0,3.12,8.69,4.0,26.0,-7.14,52.0
Mentone,1295000.0,2.04,3.6,-6.16,725.0,2.91,4.31,13.0,46.0,-6.12,53.0
Moorabbin,1180000.0,0.0,-1.67,-5.6,675.0,2.97,8.0,5.0,24.0,4.35,42.0
Heatherton,1200000.0,9.09,11.11,12.67,750.0,3.25,5.63,1.0,6.0,-25.0,53.0
Moorabbin Airport,,,,,,,,,,,
Mordialloc,1297500.0,4.89,-3.89,8.12,690.0,2.76,7.81,0.0,0.0,0.0,55.0
Parkdale,1500000.0,2.73,7.14,7.91,750.0,2.6,7.91,9.0,33.0,-26.67,45.0
Malvern,2750000.0,11.44,19.82,-0.82,1000.0,1.89,0.0,10.0,35.0,-23.91,51.0
Malvern East,1850000.0,0.0,0.05,0.0,800.0,2.24,3.89,30.0,86.0,6.17,66.0
Bundoora,777500.0,0.0,-0.33,-0.33,550.0,3.67,14.58,22.0,78.0,-22.77,72.0
Greensborough,935000.0,-1.06,3.88,3.88,590.0,3.28,11.32,18.0,63.0,-3.08,43.0
Heidelberg,1282500.0,5.3,-1.35,-0.97,600.0,2.43,5.26,10.0,22.0,10.0,69.0
Rosanna,1300000.0,0.0,10.16,14.03,600.0,2.4,3.44,7.0,26.0,-23.53,55.0
Heidelberg West,700000.0,0.72,2.18,-3.45,500.0,3.71,12.35,2.0,29.0,-42.0,91.0
Ivanhoe,1800000.0,1.42,5.88,6.03,725.0,2.09,9.84,11.0,42.0,-32.26,78.0
Ivanhoe East,2200000.0,-8.84,-0.57,-4.35,850.0,2.0,13.33,4.0,18.0,-10.0,62.0
Eaglemont,2300000.0,8.97,-4.17,1.09,790.0,1.78,6.04,4.0,14.0,-22.22,84.0
Montmorency,1100000.0,0.0,10.0,13.98,655.0,3.09,19.09,12.0,36.0,2.86,57.0
Briar Hill,1000000.0,4.89,13.63,11.11,630.0,3.27,5.0,5.0,13.0,30.0,47.0
Viewbank,1080000.0,2.85,-1.82,-1.82,660.0,3.17,10.92,5.0,14.0,-30.0,32.0
Yallambie,930000.0,2.77,4.49,3.33,610.0,3.41,10.9,1.0,4.0,-33.33,34.0
Watsonia,840000.0,5.0,7.0,5.32,550.0,3.4,12.24,6.0,10.0,-16.67,31.0
Kingsbury,770000.0,4.0,10.0,2.66,500.0,3.37,8.69,4.0,16.0,23.08,71.0
Preston,1090000.0,0.0,3.31,-0.91,600.0,2.86,3.44,33.0,132.0,12.82,62.0
Reservoir,850000.0,0.0,0.0,0.0,525.0,3.21,9.37,40.0,212.0,-4.93,82.0
Eltham,1185000.0,-1.67,5.8,7.72,660.0,2.89,1.53,19.0,69.0,7.81,60.0
Hurstbridge,950000.0,6.17,5.55,1.06,640.0,3.5,18.51,0.0,14.0,27.27,55.0
Panton Hill,,,,,,,,0.0,5.0,0.0,69.0
Plenty,1600000.0,-6.07,-3.04,0.0,,,,0.0,11.0,-8.33,184.0
Yarrambat,2200000.0,2.72,0.0,10.0,,,,1.0,9.0,200.0,76.0
Research,1512500.0,4.83,-9.44,2.54,,,,4.0,14.0,27.27,64.0
North Warrandyte,1380000.0,3.7,10.4,10.4,,,,2.0,18.0,12.5,57.0
Wattle Glen,1000000.0,12.04,17.64,11.11,,,,1.0,10.0,400.0,35.0
Diamond Creek,1040000.0,0.0,9.47,9.47,610.0,3.05,10.9,11.0,47.0,-12.96,46.0
Mill Park,690000.0,0.0,2.98,4.54,500.0,3.76,11.11,19.0,54.0,12.5,38.0
Thomastown,715000.0,4.28,3.62,2.14,500.0,3.63,16.27,15.0,87.0,26.09,80.0
Wallan,624000.0,0.48,-0.96,-0.96,470.0,3.91,6.81,22.0,243.0,14.62,132.0
Whittlesea,700000.0,-4.11,-10.26,-8.5,510.0,3.78,13.33,6.0,33.0,3.13,66.0
Epping,639000.0,4.13,3.06,1.42,520.0,4.23,13.04,23.0,105.0,-6.25,70.0
South Morang,700000.0,0.71,8.19,1.81,550.0,4.08,10.0,19.0,81.0,-15.63,63.0
Wollert,680000.0,1.04,1.56,1.72,590.0,4.51,9.25,47.0,747.0,33.87,238.0
Doreen,740000.0,0.13,8.02,8.02,550.0,3.86,10.0,39.0,134.0,9.84,48.0
Lalor,650000.0,-0.77,0.0,0.0,500.0,4.0,13.63,22.0,70.0,-7.89,63.0
Mernda,680000.0,1.41,5.01,6.41,540.0,4.12,12.5,25.0,158.0,6.04,83.0
Airport West,900000.0,0.0,0.84,4.65,550.0,3.17,5.76,13.0,44.0,22.22,64.0
Keilor,1180000.0,-5.05,7.27,18.0,550.0,2.42,7.84,5.0,24.0,-22.58,64.0
Niddrie,1250000.0,4.16,4.16,8.69,650.0,2.7,12.06,4.0,34.0,3.03,55.0
Essendon West,1475000.0,12.5,20.4,34.09,685.0,2.41,5.38,1.0,10.0,-33.33,90.0
Strathmore,1600000.0,0.63,14.28,6.66,750.0,2.43,7.14,10.0,46.0,-8.0,86.0
Avondale Heights,900000.0,1.13,5.26,0.0,525.0,3.03,5.0,10.0,34.0,0.0,64.0
Keilor East,950000.0,5.55,7.95,5.55,580.0,3.17,14.85,12.0,45.0,15.38,66.0
Gisborne,910000.0,-9.1,-12.0,-3.71,630.0,3.6,5.0,12.0,203.0,50.37,129.0
Macedon,1250000.0,2.04,-7.41,-0.4,665.0,2.76,12.71,0.0,15.0,-28.57,155.0
Riddells Creek,995000.0,-0.5,-9.55,2.05,575.0,3.0,6.48,3.0,29.0,-12.12,118.0
Romsey,795000.0,-3.62,-0.82,-3.05,485.0,3.17,5.43,6.0,47.0,-4.08,101.0
Coburg North,950000.0,3.22,5.55,0.0,585.0,3.2,-0.85,7.0,35.0,59.09,68.0
Fawkner,700000.0,0.0,1.44,-2.78,535.0,3.97,11.45,9.0,45.0,40.63,52.0
Gowanbrae,830000.0,0.12,3.75,-4.6,550.0,3.44,0.0,2.0,5.0,-50.0,55.0
Hadfield,797500.0,0.0,-0.32,0.31,520.0,3.39,5.05,8.0,24.0,-25.0,59.0
Glenroy,740000.0,4.16,5.71,-0.34,520.0,3.65,8.33,29.0,125.0,-6.72,76.0
Oak Park,1000000.0,0.0,0.0,0.0,620.0,3.22,12.72,3.0,31.0,34.78,64.0
Pascoe Vale,1000000.0,0.0,5.26,0.0,550.0,2.86,5.76,28.0,87.0,-7.45,62.0
Sunbury,660000.0,0.45,-0.91,1.53,500.0,3.93,6.38,39.0,652.0,34.43,119.0
Diggers Rest,650000.0,1.4,1.64,0.0,520.0,4.16,8.33,7.0,152.0,28.81,288.0
Broadmeadows,520000.0,3.0,4.0,-7.97,460.0,4.6,17.94,5.0,45.0,-23.73,88.0
Campbellfield,525000.0,0.0,-12.36,-11.77,520.0,5.15,20.93,5.0,18.0,50.0,102.0
Coolaroo,520000.0,0.51,8.33,7.21,490.0,4.9,12.64,3.0,8.0,-38.46,48.0
Gladstone Park,660000.0,2.32,3.12,-2.95,530.0,4.17,7.07,5.0,11.0,-35.29,31.0
Westmeadows,595000.0,-4.87,-4.04,-4.04,520.0,4.54,9.47,7.0,16.0,-15.79,49.0
Greenvale,820000.0,1.2,7.89,3.79,635.0,4.02,13.39,26.0,162.0,58.82,89.0
Bulla,,,,,,,,0.0,4.0,0.0,111.0
Meadow Heights,559000.0,0.9,3.71,3.51,500.0,4.65,16.27,12.0,39.0,-22.0,71.0
Melbourne Airport,,,,,,,,,,,
Tullamarine,675000.0,0.74,5.46,-2.18,520.0,4.0,9.47,6.0,16.0,-36.0,55.0
Craigieburn,629000.0,0.0,0.0,-0.16,530.0,4.38,12.76,39.0,316.0,-3.07,137.0
Mickleham,681000.0,-0.15,0.14,1.64,540.0,4.12,12.5,30.0,590.0,34.7,205.0
Yuroke,,,,,,,,0.0,0.0,-100.0,
Somerton,,,,,,,,0.0,2.0,100.0,
Roxburgh Park,600000.0,0.0,0.0,-4.77,530.0,4.59,17.77,19.0,74.0,-20.43,64.0
Bayswater,849000.0,1.37,15.58,21.54,675.0,4.13,12.5,8.0,88.0,2.33,57.0
Knoxfield,850000.0,-5.69,-8.11,-2.3,580.0,3.54,5.45,6.0,20.0,-28.57,72.0
Scoresby,900000.0,0.0,4.65,5.88,595.0,3.43,10.18,2.0,13.0,8.33,38.0
Lysterfield,1497500.0,3.62,17.45,19.8,600.0,2.08,1.69,4.0,35.0,20.69,61.0
Rowville,1000000.0,0.0,0.5,2.72,610.0,3.17,10.9,24.0,84.0,5.0,50.0
Wantirna,1000000.0,0.0,0.0,5.26,630.0,3.27,9.56,9.0,46.0,-32.35,93.0
Wantirna South,1100000.0,0.0,0.0,11.11,610.0,2.88,8.92,12.0,46.0,6.98,66.0
Boronia,780000.0,0.64,0.0,2.63,550.0,3.66,10.0,29.0,80.0,2.56,59.0
Ferntree Gully,800000.0,0.0,0.0,1.26,590.0,3.83,13.46,17.0,59.0,-11.94,47.0
Upper Ferntree Gully,780000.0,2.63,-1.89,-2.5,600.0,4.0,9.09,3.0,6.0,50.0,41.0
The Basin,820000.0,1.19,2.5,5.12,570.0,3.61,17.52,6.0,9.0,-52.63,43.0
Donvale,1500000.0,0.0,0.0,0.9,750.0,2.6,10.29,8.0,57.0,5.56,64.0
Park Orchards,2125000.0,8.86,7.59,6.25,,,,2.0,12.0,-33.33,87.0
Warrandyte,1387500.0,-3.45,-7.2,-10.49,850.0,3.18,8.97,5.0,32.0,113.33,69.0
Wonga Park,1650000.0,0.0,-4.35,3.12,,,,8.0,23.0,-4.17,89.0
Bayswater North,800000.0,-1.24,1.26,1.26,585.0,3.8,17.0,7.0,23.0,-14.81,49.0
Croydon Hills,1050000.0,2.38,-2.33,7.14,680.0,3.36,9.67,6.0,11.0,10.0,41.0
Warranwood,1250000.0,0.0,8.69,0.0,650.0,2.7,-4.42,4.0,22.0,37.5,36.0
Ringwood,950000.0,-1.05,0.0,0.0,600.0,3.28,9.09,16.0,62.0,-15.07,77.0
Ringwood East,950000.0,1.32,5.55,7.95,570.0,3.12,9.61,7.0,34.0,-22.73,43.0
Ringwood North,1100000.0,0.0,0.0,0.0,620.0,2.93,1.63,12.0,45.0,50.0,44.0
Croydon South,810000.0,0.0,1.25,3.18,575.0,3.69,10.57,6.0,19.0,11.76,44.0
Forest Hill,1050000.0,3.0,5.0,0.0,590.0,2.92,7.27,6.0,26.0,-27.78,52.0
Nunawading,1065000.0,-4.55,1.42,6.5,570.0,2.78,11.76,10.0,44.0,0.0,70.0
Vermont,1100000.0,4.54,2.8,1.85,610.0,2.88,9.9,12.0,38.0,-13.64,46.0
Vermont South,1350000.0,-2.18,0.0,8.0,700.0,2.69,12.9,8.0,32.0,10.34,62.0
Belgrave,760000.0,0.0,0.0,-1.94,660.0,4.51,10.0,1.0,15.0,-11.76,42.0
Selby,810000.0,-5.12,-10.0,8.36,,,,0.0,7.0,-22.22,78.0
Chirnside Park,870000.0,2.35,3.57,8.75,600.0,3.58,9.09,23.0,62.0,24.0,46.0
Healesville,840000.0,1.2,5.0,5.0,505.0,3.12,3.06,8.0,56.0,-23.29,98.0
Yarra Glen,857500.0,0.59,4.25,1.47,725.0,4.39,,2.0,14.0,40.0,81.0
Kilsyth,750000.0,0.0,0.0,0.0,570.0,3.95,12.87,17.0,51.0,-10.53,63.0
Lilydale,860000.0,-1.13,-1.15,7.5,580.0,3.5,12.62,11.0,98.0,3.16,70.0
Coldstream,792500.0,-5.55,-6.6,5.66,,,,1.0,11.0,0.0,123.0
Monbulk,850000.0,-5.03,-5.03,7.59,690.0,4.22,33.98,0.0,17.0,6.25,76.0
Silvan,1597500.0,1.93,25.29,,,,,0.0,6.0,100.0,63.0
Montrose,900000.0,0.56,5.88,4.65,550.0,3.17,-0.91,7.0,22.0,-21.43,50.0
Mooroolbark,795000.0,0.0,1.92,0.63,580.0,3.79,7.4,27.0,112.0,15.46,53.0
Mount Dandenong,890000.0,5.64,6.58,-6.32,,,,0.0,15.0,87.5,71.0
Olinda,1065000.0,-0.91,-3.19,-2.3,730.0,3.56,21.66,2.0,25.0,56.25,86.0
Mount Evelyn,800000.0,0.31,1.26,-2.44,500.0,3.25,-5.67,10.0,31.0,-16.22,38.0
Upwey,840000.0,3.06,-5.89,-1.18,620.0,3.83,6.89,10.0,23.0,-20.69,94.0
Tecoma,870000.0,4.26,8.75,2.95,,,,1.0,13.0,0.0,73.0
Seville,851500.0,-3.45,1.36,13.53,,,,0.0,19.0,26.67,88.0
Emerald,419000.0,2.57,13.55,16.71,485.0,6.01,7.77,23.0,122.0,-23.27,131.0
Cockatoo,745000.0,0.0,-0.67,-0.67,580.0,4.04,0.0,8.0,31.0,93.75,57.0
Officer,735000.0,-0.21,2.08,1.1,580.0,4.1,11.53,28.0,541.0,61.01,257.0
Bunyip,711000.0,-0.15,-0.36,-1.25,480.0,3.51,6.66,0.0,29.0,-25.64,104.0
Garfield,730000.0,8.24,0.0,-7.6,,,,1.0,15.0,-16.67,109.0
Koo Wee Rup,615000.0,-2.35,-6.82,-5.39,590.0,4.98,18.0,2.0,31.0,-3.13,84.0
Pakenham,650000.0,1.32,3.17,3.17,520.0,4.16,10.63,66.0,417.0,0.97,90.0
Berwick,839500.0,1.69,2.19,-1.24,600.0,3.71,11.11,40.0,437.0,3.55,108.0
Doveton,585000.0,0.0,3.53,-0.85,450.0,4.0,12.5,6.0,76.0,-2.56,123.0
Hallam,720000.0,2.85,4.34,3.59,530.0,3.82,15.21,0.0,0.0,0.0,76.0
Narre Warren North,1700000.0,-3.14,-1.74,0.0,880.0,2.69,10.0,10.0,80.0,86.05,101.0
Endeavour Hills,780000.0,1.62,2.63,1.29,550.0,3.66,10.0,7.0,67.0,-2.9,72.0
Narre Warren,710000.0,0.14,2.15,1.42,550.0,4.02,14.58,32.0,111.0,0.91,63.0
Cranbourne,677000.0,0.0,0.74,4.15,500.0,3.84,11.11,18.0,145.0,-24.87,148.0
Cranbourne South,790000.0,0.0,6.04,0.0,600.0,3.94,5.26,6.0,40.0,29.03,496.0
Cranbourne West,690000.0,0.0,1.92,6.15,560.0,4.22,12.0,18.0,188.0,57.98,71.0
Lynbrook,772500.0,1.98,0.32,3.0,600.0,4.03,11.11,4.0,32.0,6.67,52.0
Lyndhurst,869000.0,1.04,2.23,-3.45,620.0,3.71,10.71,10.0,29.0,-34.09,61.0
Pearcedale,950000.0,0.0,9.51,18.75,,,,0.0,11.0,-45.0,84.0
Tooradin,886000.0,1.27,0.96,-1.56,,,,2.0,10.0,-9.09,82.0
Narre Warren South,795000.0,-0.13,0.0,1.92,600.0,3.92,9.09,21.0,95.0,-13.64,48.0
Clyde North,729000.0,0.27,1.6,1.39,590.0,4.2,11.32,48.0,1461.0,53.79,209.0
Cranbourne East,699500.0,0.43,2.26,4.79,570.0,4.23,9.61,21.0,343.0,37.2,101.0
Cranbourne North,699000.0,1.3,2.79,2.79,550.0,4.09,10.0,9.0,74.0,-31.48,60.0
Hampton Park,650000.0,0.77,4.83,1.56,500.0,4.0,16.27,20.0,133.0,30.39,64.0
Clarinda,880000.0,3.52,3.52,-3.3,595.0,3.51,13.33,3.0,17.0,41.67,148.0
Oakleigh South,1000000.0,0.0,5.26,1.01,650.0,3.38,12.06,10.0,26.0,0.0,75.0
Clayton South,900000.0,0.0,5.88,10.42,600.0,3.46,9.09,6.0,34.0,-20.93,168.0
Dandenong North,690000.0,0.0,1.47,0.0,520.0,3.91,13.04,10.0,93.0,27.4,100.0
Dingley Village,1000000.0,0.5,0.0,0.0,650.0,3.38,4.83,10.0,27.0,-10.0,48.0
Noble Park North,700000.0,0.0,2.94,-2.78,520.0,3.86,10.63,4.0,20.0,-20.0,101.0
Springvale,810000.0,0.0,-1.22,-1.22,510.0,3.27,10.86,7.0,114.0,9.62,179.0
Springvale South,799500.0,3.49,6.6,6.6,550.0,3.57,10.0,3.0,39.0,-4.88,62.0
Noble Park,700000.0,0.72,1.44,1.44,520.0,3.86,15.55,14.0,98.0,-14.04,98.0
Dandenong,700000.0,0.0,1.44,1.44,500.0,3.71,11.11,19.0,111.0,-10.48,164.0
Keysborough,900000.0,1.69,3.44,3.44,650.0,3.75,8.33,17.0,83.0,-13.54,76.0
Ashwood,1330000.0,0.0,1.33,-3.45,625.0,2.44,4.16,6.0,20.0,0.0,49.0
Chadstone,1230000.0,3.33,4.23,11.81,595.0,2.51,7.2,6.0,30.0,-37.5,154.0
Glen Waverley,1600000.0,3.22,6.66,8.1,690.0,2.24,6.15,28.0,147.0,-7.55,82.0
Mount Waverley,1500000.0,3.27,0.84,7.14,660.0,2.28,7.31,28.0,145.0,0.69,65.0
Mulgrave,950000.0,0.0,5.55,5.55,620.0,3.39,10.71,24.0,65.0,75.68,50.0
Oakleigh,1180000.0,-2.09,-3.68,-5.6,650.0,2.86,8.33,5.0,29.0,-6.45,86.0
Huntingdale,700000.0,10.16,33.33,55.55,640.0,4.75,16.36,5.0,88.0,252.0,43.0
Wheelers Hill,1400000.0,2.18,2.18,3.7,680.0,2.52,6.25,15.0,52.0,23.81,47.0
Notting Hill,,,,,565.0,,8.65,3.0,6.0,50.0,
Clayton,1200000.0,5.9,9.09,10.59,580.0,2.51,9.43,7.0,69.0,-10.39,260.0
Ardeer,635000.0,0.0,-0.79,-2.31,450.0,3.68,11.11,4.0,16.0,-15.79,79.0
Albion,685000.0,0.0,2.23,2.23,450.0,3.41,7.14,5.0,25.0,-16.67,102.0
Cairnlea,755000.0,-9.2,-20.53,-17.94,575.0,3.96,4.54,4.0,26.0,18.18,86.0
Delahey,590000.0,-0.43,0.0,-0.76,480.0,4.23,11.62,6.0,14.0,-26.32,71.0
Keilor Downs,680000.0,0.0,-2.86,-2.86,520.0,3.97,15.55,5.0,21.0,-12.5,63.0
Sunshine,770000.0,0.0,-1.29,-2.54,475.0,3.2,7.95,8.0,67.0,26.42,96.0
Sunshine North,740000.0,1.35,0.68,-6.04,480.0,3.37,6.66,10.0,92.0,0.0,114.0
Sunshine West,650000.0,0.0,-1.52,-5.46,460.0,3.68,9.52,17.0,65.0,-4.41,111.0
Taylors Lakes,860000.0,1.11,1.77,2.99,550.0,3.32,10.0,9.0,39.0,8.33,43.0
Deer Park,605000.0,0.4,0.83,0.83,450.0,3.86,7.14,13.0,66.0,-8.33,66.0
Derrimut,,,,,,,,0.0,0.0,0.0,
Altona,1150000.0,4.76,9.52,6.97,590.0,2.66,7.27,12.0,66.0,17.86,72.0
Altona Meadows,685000.0,0.0,-0.73,-1.44,480.0,3.64,11.62,15.0,71.0,31.48,61.0
Altona North,900000.0,1.12,2.27,0.0,575.0,3.32,4.54,16.0,100.0,-10.71,87.0
Seabrook,740000.0,2.06,1.71,2.77,500.0,3.51,8.69,5.0,14.0,-50.0,68.0
Williamstown,1575000.0,0.0,1.61,8.06,750.0,2.47,7.14,12.0,76.0,4.11,76.0
Braybrook,720000.0,0.69,2.85,-1.37,470.0,3.39,9.3,6.0,68.0,21.43,107.0
Footscray,900000.0,0.0,1.12,0.0,570.0,3.29,7.54,11.0,66.0,-16.46,126.0
Maribyrnong,1100000.0,0.0,0.0,-7.57,650.0,3.07,18.18,11.0,50.0,19.05,136.0
Seddon,1087500.0,2.43,8.75,3.57,620.0,2.96,3.33,8.0,27.0,0.0,62.0
Kingsville,1000000.0,0.0,0.0,-16.67,650.0,3.38,1.56,0.0,0.0,0.0,72.0
West Footscray,897500.0,1.69,5.58,-0.28,560.0,3.24,5.66,11.0,45.0,4.65,71.0
Tottenham,,,,,,,,0.0,1.0,-66.67,
Yarraville,1100000.0,3.28,4.76,0.0,650.0,3.07,8.33,16.0,99.0,20.73,59.0
Bacchus Marsh,650000.0,-0.46,-2.85,-1.52,470.0,3.76,5.61,12.0,102.0,-13.56,123.0
Melton West,540000.0,0.0,1.98,0.0,420.0,4.04,9.09,9.0,38.0,-25.49,86.0
Rockbank,610000.0,1.5,0.0,3.38,480.0,4.09,6.66,9.0,230.0,28.49,217.0
Mount Cottrell,702000.0,,,-1.75,500.0,3.7,,1.0,10.0,100.0,172.0
Taylors Hill,790000.0,0.0,-3.66,-1.25,550.0,3.62,10.0,4.0,14.0,-65.0,46.0
Burnside,780000.0,2.1,4.0,6.12,530.0,3.53,15.21,4.0,44.0,25.71,90.0
Burnside Heights,729500.0,1.32,7.27,7.27,540.0,3.84,8.0,2.0,20.0,0.0,48.0
Caroline Springs,699000.0,0.0,1.3,-0.15,515.0,3.83,11.95,17.0,82.0,-8.89,66.0
Brookfield,550000.0,0.18,0.0,0.0,450.0,4.25,9.75,18.0,104.0,-6.31,73.0
Eynesbury,709000.0,4.7,4.41,-0.84,460.0,3.37,2.22,1.0,45.0,15.38,122.0
Exford,,,,,,,,0.0,1.0,0.0,
Hillside,,,,,,,,0.0,0.0,0.0,
Kurunjang,519000.0,1.96,3.8,-5.64,410.0,4.1,7.89,15.0,57.0,-1.72,63.0
Toolern Vale,,,,,,,,0.0,5.0,66.67,
Melton,479000.0,0.0,0.0,-2.25,400.0,4.34,11.11,18.0,66.0,-21.43,115.0
Melton South,580000.0,0.78,1.93,2.56,420.0,3.76,7.69,24.0,265.0,16.74,270.0
Hoppers Crossing,599000.0,0.84,0.67,3.27,460.0,3.99,9.52,40.0,139.0,-20.11,68.0
Laverton,575000.0,0.0,4.54,2.67,430.0,3.88,7.5,9.0,76.0,-11.63,213.0
Werribee,600000.0,-0.09,0.0,1.69,460.0,3.98,10.84,59.0,534.0,-1.11,128.0
Point Cook,750000.0,0.0,0.67,1.35,550.0,3.81,7.84,82.0,473.0,-6.15,89.0
Quandong,,,,,,,,,,,
Tarneit,645000.0,0.7,0.78,0.78,530.0,4.27,9.27,77.0,1412.0,-5.93,176.0
Truganina,643500.0,0.54,-0.08,-0.39,525.0,4.24,9.37,33.0,770.0,34.85,160.0
